n_training,n_neurons,l_noise,train_algo,q_validate,q_regular,c_regular,epochs,stop,best_perf,best_vperf,best_tperf,net_true_error
200,20,1,trainrp,FALSE,TRUE,1.00E-06,1000,Maximum epoch reached.,0.898140666,NaN,NaN,0.202535543
50,40,0.1,trainbfg,FALSE,TRUE,0.5,703,Minimum gradient reached.,0.194812539,NaN,NaN,0.202888259
50,5,0.1,trainbfg,TRUE,TRUE,0.1,23,Validation stop.,0.344472015,0.30236191,NaN,0.203326019
50,20,0.5,trainbfg,FALSE,FALSE,0.5,1000,Maximum epoch reached.,0.039078346,NaN,NaN,0.204166655
200,20,1,trainscg,FALSE,TRUE,1.00E-06,1000,Maximum epoch reached.,0.946195265,NaN,NaN,0.204924967
50,40,0.5,trainlm,FALSE,FALSE,0.5,254,Minimum gradient reached.,6.53E-19,NaN,NaN,0.205730576
200,40,0.1,trainscg,TRUE,TRUE,0.5,101,Validation stop.,0.190319876,0.170162698,NaN,0.206601836
50,40,0.5,trainrp,FALSE,TRUE,0.5,1000,Maximum epoch reached.,0.293307019,NaN,NaN,0.207053981
200,40,0.5,trainbfg,TRUE,TRUE,0.5,108,Validation stop.,0.286686997,0.262976367,NaN,0.2077254
200,20,1,trainrp,TRUE,TRUE,1.00E-06,92,Validation stop.,0.802965465,1.239318825,NaN,0.20794564
50,40,0.5,traingdx,FALSE,TRUE,1.00E-06,1000,Maximum epoch reached.,0.018669161,NaN,NaN,0.208047622
1000,10,0.5,trainlm,TRUE,TRUE,0.1,2,Maximum MU reached.,0.385642922,0.390583513,NaN,0.208707536
1000,40,1,trainscg,TRUE,TRUE,0.1,831,Validation stop.,9.534300901,9.508599285,NaN,0.208989449
50,40,0.1,trainrp,FALSE,TRUE,0.5,1000,Maximum epoch reached.,0.197358025,NaN,NaN,0.209036094
50,40,0.5,trainrp,TRUE,FALSE,0.5,58,Validation stop.,0.07464991,0.487589744,NaN,0.209617612
50,10,0.5,traingdx,TRUE,TRUE,0.5,141,Validation stop.,1.342436781,1.378462267,NaN,0.210400787
200,40,1,trainrp,FALSE,FALSE,0.5,1000,Maximum epoch reached.,0.8073781,NaN,NaN,0.2110141
200,40,0.1,trainbfg,TRUE,TRUE,0.5,112,Validation stop.,0.193690606,0.165537957,NaN,0.212620244
200,10,1,trainscg,TRUE,TRUE,0.1,96,Validation stop.,1.558960402,1.385829832,NaN,0.212631079
50,40,1,trainrp,TRUE,TRUE,0.5,105,Validation stop.,2.171644521,2.388248124,NaN,0.213073868
50,20,0.5,trainlm,FALSE,FALSE,0.5,1000,Maximum epoch reached.,0.040240843,NaN,NaN,0.213468409
1000,10,1,trainlm,TRUE,TRUE,0.1,2,Maximum MU reached.,1.010451838,0.934377014,NaN,0.215148492
50,5,1,trainlm,TRUE,FALSE,0.5,10,Validation stop.,0.832552302,1.00557282,NaN,0.215395204
50,10,0.5,trainscg,FALSE,TRUE,0.1,819,Minimum gradient reached.,0.281954481,NaN,NaN,0.216049216
200,5,0.5,traingdx,TRUE,TRUE,1.00E-06,30,Validation stop.,0.501375362,0.284970942,NaN,0.217017725
200,20,0.5,traingdx,FALSE,TRUE,0.5,1000,Maximum epoch reached.,0.788831387,NaN,NaN,0.217085883
1000,5,0.5,trainlm,FALSE,TRUE,0.1,6,Maximum MU reached.,0.46036047,NaN,NaN,0.217729332
50,5,1,trainbfg,TRUE,FALSE,0.5,10,Validation stop.,1.122062583,0.932726067,NaN,0.218244921
200,10,0.5,trainlm,FALSE,TRUE,0.1,2,Maximum MU reached.,0.319673752,NaN,NaN,0.219042558
200,10,0.5,trainlm,TRUE,TRUE,0.1,2,Maximum MU reached.,0.431680278,0.462304536,NaN,0.219283115
50,10,1,traingdx,FALSE,TRUE,0.1,1000,Maximum epoch reached.,2.619674313,NaN,NaN,0.219296028
1000,5,0.1,traingdx,TRUE,TRUE,0.1,37,Validation stop.,2.482314491,2.490596054,NaN,0.223264721
200,20,1,trainrp,TRUE,TRUE,0.1,111,Validation stop.,3.929245424,3.995146833,NaN,0.223616631
50,10,1,trainscg,FALSE,TRUE,0.1,723,Minimum gradient reached.,0.640022829,NaN,NaN,0.224357885
200,10,1,trainlm,FALSE,TRUE,0.1,2,Maximum MU reached.,0.802901835,NaN,NaN,0.225574065
200,20,0.1,trainlm,FALSE,TRUE,0.5,1,Performance goal met.,-0.178125715,NaN,NaN,0.225715688
200,5,1,traingdx,TRUE,TRUE,1.00E-06,36,Validation stop.,1.075088849,1.073734441,NaN,0.228921134
200,40,0.5,traingdx,TRUE,TRUE,0.1,100,Validation stop.,138.4057013,138.4182657,NaN,0.228988518
1000,40,1,trainlm,FALSE,TRUE,0.1,2,Maximum MU reached.,1.215032441,NaN,NaN,0.229453793
50,40,0.1,trainscg,TRUE,TRUE,0.5,105,Validation stop.,0.194423187,0.17297246,NaN,0.23019448
200,20,0.5,trainscg,TRUE,TRUE,0.5,135,Validation stop.,0.354830365,0.3116112,NaN,0.231398324
1000,20,1,trainbfg,TRUE,TRUE,0.5,90,Validation stop.,0.691137347,0.711419561,NaN,0.231981484
1000,40,0.5,traingdx,TRUE,TRUE,0.1,101,Validation stop.,138.4478063,138.4813072,NaN,0.232871632
50,20,0.5,trainscg,FALSE,FALSE,0.5,1000,Maximum epoch reached.,0.054044101,NaN,NaN,0.233774053
200,20,0.5,trainscg,FALSE,TRUE,0.5,1000,Maximum epoch reached.,0.349391324,NaN,NaN,0.234650775
50,20,0.1,trainlm,FALSE,TRUE,0.5,2,Maximum MU reached.,0.298001208,NaN,NaN,0.235083919
1000,20,0.1,trainlm,TRUE,TRUE,0.5,1,Performance goal met.,-0.107627713,-0.098415366,NaN,0.236458647
200,40,1,trainscg,TRUE,FALSE,0.5,36,Validation stop.,0.904371267,1.162771885,NaN,0.23725732
50,40,0.1,trainrp,TRUE,TRUE,0.5,191,Validation stop.,0.254536689,0.245147198,NaN,0.238173587
1000,20,0.5,trainlm,TRUE,TRUE,0.5,2,Maximum MU reached.,0.244887107,0.276328804,NaN,0.23823558
50,10,0.5,trainrp,TRUE,TRUE,1.00E-06,15,Validation stop.,0.270787999,0.373243005,NaN,0.23847195
200,10,1,trainbfg,FALSE,TRUE,1.00E-06,1000,Maximum epoch reached.,0.917060257,NaN,NaN,0.240460217
50,40,1,trainrp,FALSE,TRUE,0.1,1000,Maximum epoch reached.,1.201375123,NaN,NaN,0.241113896
50,40,0.5,traingdx,FALSE,TRUE,0.1,1000,Maximum epoch reached.,115.2527174,NaN,NaN,0.242228034
200,40,1,traingdx,FALSE,TRUE,0.1,1000,Maximum epoch reached.,135.3828367,NaN,NaN,0.2437937
50,20,1,trainlm,TRUE,FALSE,0.5,10,Validation stop.,0.496367299,1.111899786,NaN,0.245219728
200,10,1,trainbfg,FALSE,FALSE,0.5,1000,Maximum epoch reached.,0.742949386,NaN,NaN,0.246591236
200,40,1,trainscg,TRUE,TRUE,0.5,270,Validation stop.,4.716108011,4.767915043,NaN,0.24741643
1000,5,1,trainrp,TRUE,TRUE,0.1,139,Validation stop.,1.261395347,1.249043259,NaN,0.247621668
50,5,1,trainbfg,FALSE,TRUE,1.00E-06,410,Minimum gradient reached.,0.7035776,NaN,NaN,0.247775217
1000,10,1,trainrp,TRUE,TRUE,0.1,30,Validation stop.,2.259279537,2.369132792,NaN,0.248199144
50,40,0.5,traingdx,TRUE,TRUE,0.1,96,Validation stop.,137.4699989,137.7121045,NaN,0.248369381
200,40,1,trainlm,TRUE,TRUE,1.00E-06,9,Validation stop.,0.789791377,1.207793977,NaN,0.248624838
200,40,1,trainlm,TRUE,FALSE,0.5,10,Validation stop.,0.699904498,1.255099878,NaN,0.249428518
200,10,0.1,trainlm,TRUE,TRUE,0.1,2,Maximum MU reached.,0.179234302,0.186479349,NaN,0.249519168
200,20,1,trainrp,TRUE,FALSE,0.5,37,Validation stop.,1.085091493,1.321978289,NaN,0.249756176
50,40,0.5,trainbfg,TRUE,TRUE,0.5,115,Validation stop.,0.259393434,0.286120834,NaN,0.249791615
200,5,0.1,trainrp,FALSE,TRUE,1.00E-06,1000,Maximum epoch reached.,0.256954861,NaN,NaN,0.250446057
1000,20,0.5,trainscg,FALSE,TRUE,0.5,571,Minimum gradient reached.,0.332217735,NaN,NaN,0.250915563
50,40,0.5,trainrp,FALSE,TRUE,1.00E-06,1000,Maximum epoch reached.,0.014507403,NaN,NaN,0.252442029
50,5,1,trainrp,FALSE,TRUE,1.00E-06,1000,Maximum epoch reached.,0.943752682,NaN,NaN,0.252688238
1000,20,0.5,trainbfg,TRUE,TRUE,0.5,75,Validation stop.,0.355268934,0.33767397,NaN,0.252799297
1000,20,0.5,trainbfg,FALSE,TRUE,0.5,751,Minimum gradient reached.,0.324823845,NaN,NaN,0.254257468
50,20,0.5,trainbfg,FALSE,TRUE,1.00E-06,1000,Maximum epoch reached.,0.020922963,NaN,NaN,0.254575775
50,5,1,traingdx,FALSE,TRUE,0.1,1000,Maximum epoch reached.,1.127066529,NaN,NaN,0.254792547
200,20,1,trainlm,TRUE,TRUE,1.00E-06,7,Validation stop.,1.065534999,1.154915333,NaN,0.256252422
50,10,1,trainbfg,FALSE,TRUE,0.1,494,Minimum gradient reached.,1.007283286,NaN,NaN,0.256311222
200,20,1,trainscg,FALSE,FALSE,0.5,1000,Maximum epoch reached.,0.795609324,NaN,NaN,0.256466256
200,20,1,trainscg,TRUE,TRUE,0.5,171,Validation stop.,0.758162577,0.612423837,NaN,0.256678097
200,40,0.1,trainrp,TRUE,TRUE,0.5,181,Validation stop.,0.272393496,0.270360263,NaN,0.25801165
1000,5,0.5,trainrp,TRUE,FALSE,0.5,144,Validation stop.,0.490119279,0.539967873,NaN,0.258334254
50,40,0.5,trainrp,FALSE,FALSE,0.5,1000,Maximum epoch reached.,0.062717061,NaN,NaN,0.259459728
50,40,0.5,traingdx,FALSE,FALSE,0.5,1000,Maximum epoch reached.,0.005991926,NaN,NaN,0.259519203
50,10,0.1,trainlm,TRUE,TRUE,0.1,2,Maximum MU reached.,0.398062581,0.373043785,NaN,0.262168132
1000,20,1,trainrp,TRUE,TRUE,0.5,352,Validation stop.,0.807802621,0.8875199,NaN,0.262719663
1000,10,1,trainlm,FALSE,TRUE,0.1,2,Maximum MU reached.,1.12714047,NaN,NaN,0.262804306
50,20,0.5,trainlm,TRUE,TRUE,0.5,2,Maximum MU reached.,0.394290906,0.392262654,NaN,0.263093237
50,40,0.5,trainscg,FALSE,TRUE,0.5,375,Minimum gradient reached.,0.247726384,NaN,NaN,0.263960521
200,20,0.5,trainbfg,TRUE,TRUE,0.5,65,Validation stop.,0.349267735,0.306989723,NaN,0.264076608
200,40,1,trainrp,FALSE,TRUE,1.00E-06,1000,Maximum epoch reached.,0.534060379,NaN,NaN,0.264256794
1000,20,1,trainscg,TRUE,TRUE,0.5,212,Validation stop.,0.674461767,0.691796049,NaN,0.265261935
1000,5,0.1,trainlm,FALSE,TRUE,0.1,5,Maximum MU reached.,0.300969738,NaN,NaN,0.266335171
200,40,1,traingdx,FALSE,TRUE,1.00E-06,1000,Maximum epoch reached.,0.691842173,NaN,NaN,0.26800975
200,20,1,trainbfg,FALSE,FALSE,0.5,1000,Maximum epoch reached.,0.517297133,NaN,NaN,0.268273668
50,5,1,trainrp,TRUE,TRUE,0.1,84,Validation stop.,1.241904493,1.049099014,NaN,0.268540736
200,20,1,trainscg,FALSE,TRUE,0.5,884,Minimum gradient reached.,0.625086038,NaN,NaN,0.272197628
50,40,0.5,trainscg,FALSE,TRUE,1.00E-06,1000,Maximum epoch reached.,0.001910367,NaN,NaN,0.274012829
50,20,1,trainrp,FALSE,TRUE,0.1,1000,Maximum epoch reached.,1.127040258,NaN,NaN,0.274706992
200,10,0.1,trainlm,FALSE,TRUE,0.1,2,Maximum MU reached.,0.275125863,NaN,NaN,0.274809422
200,20,0.5,trainlm,FALSE,TRUE,0.5,2,Maximum MU reached.,0.028214075,NaN,NaN,0.276583098
50,40,0.5,trainbfg,FALSE,FALSE,0.5,1000,Maximum epoch reached.,5.57E-05,NaN,NaN,0.27688881
200,20,0.5,trainlm,TRUE,TRUE,0.5,2,Maximum MU reached.,0.229824126,0.262025164,NaN,0.27701348
50,10,1,trainrp,FALSE,FALSE,0.5,1000,Maximum epoch reached.,0.526734287,NaN,NaN,0.277255983
1000,20,1,trainrp,FALSE,TRUE,0.5,1000,Maximum epoch reached.,0.697494283,NaN,NaN,0.278227542
50,5,1,trainlm,TRUE,TRUE,1.00E-06,15,Validation stop.,0.825009883,1.020362845,NaN,0.280339173
50,40,0.5,trainscg,FALSE,FALSE,0.5,1000,Maximum epoch reached.,6.35E-09,NaN,NaN,0.281576496
50,10,0.5,trainlm,TRUE,TRUE,0.1,2,Maximum MU reached.,0.431553938,0.40411123,NaN,0.28178509
200,20,1,trainbfg,TRUE,TRUE,0.5,0,Validation stop.,189.2455795,188.4461478,NaN,0.283
50,20,0.5,trainbfg,FALSE,TRUE,0.5,534,Minimum gradient reached.,0.288854439,NaN,NaN,0.283021217
50,20,0.5,trainscg,FALSE,TRUE,0.5,617,Minimum gradient reached.,0.328523197,NaN,NaN,0.284308827
200,20,1,trainbfg,FALSE,TRUE,0.5,0,Minimum gradient reached.,226.5444014,NaN,NaN,0.2873
50,10,1,trainbfg,TRUE,FALSE,0.5,10,Validation stop.,0.914925992,1.097251981,NaN,0.288313494
50,20,0.5,trainbfg,TRUE,TRUE,0.5,76,Validation stop.,0.392975215,0.371149462,NaN,0.289512322
200,20,0.5,trainbfg,FALSE,TRUE,0.5,570,Minimum gradient reached.,0.313502301,NaN,NaN,0.291225789
200,20,1,trainbfg,FALSE,TRUE,1.00E-06,1000,Maximum epoch reached.,0.725563557,NaN,NaN,0.293095291
50,20,1,trainrp,TRUE,TRUE,1.00E-06,64,Validation stop.,0.605205432,1.139300282,NaN,0.293620515
1000,40,1,trainscg,TRUE,TRUE,0.5,416,Validation stop.,0.683626801,0.665457758,NaN,0.293856823
1000,10,1,trainscg,FALSE,TRUE,0.5,276,Minimum gradient reached.,0.707033076,NaN,NaN,0.296041768
50,10,1,trainscg,FALSE,TRUE,1.00E-06,1000,Maximum epoch reached.,0.597117836,NaN,NaN,0.296752093
1000,20,0.1,trainscg,FALSE,TRUE,0.5,251,Minimum gradient reached.,0.232898014,NaN,NaN,0.297124202
200,40,0.5,trainrp,TRUE,TRUE,0.5,190,Validation stop.,0.444541503,0.484818586,NaN,0.299402579
50,5,1,trainbfg,FALSE,FALSE,0.5,1000,Maximum epoch reached.,0.460429625,NaN,NaN,0.299467138
50,40,0.5,traingdx,TRUE,FALSE,0.5,91,Validation stop.,0.232977581,0.688773919,NaN,0.299584298
50,20,1,trainbfg,FALSE,TRUE,0.5,624,Minimum gradient reached.,0.693398001,NaN,NaN,0.301728319
200,5,0.5,trainlm,FALSE,TRUE,0.1,4,Maximum MU reached.,0.535892365,NaN,NaN,0.303691001
1000,20,0.1,trainrp,FALSE,TRUE,0.5,1000,Maximum epoch reached.,0.236179162,NaN,NaN,0.303698661
50,10,1,traingdx,FALSE,TRUE,0.5,1000,Maximum epoch reached.,0.844763316,NaN,NaN,0.304127897
50,20,1,trainrp,FALSE,TRUE,0.5,1000,Maximum epoch reached.,0.627848347,NaN,NaN,0.305499416
50,10,1,trainlm,TRUE,TRUE,1.00E-06,10,Validation stop.,0.376197448,1.304611255,NaN,0.305987589
200,40,1,trainscg,FALSE,FALSE,0.5,1000,Maximum epoch reached.,0.691223075,NaN,NaN,0.307928787
200,20,1,trainrp,TRUE,TRUE,0.5,93,Validation stop.,0.947489342,0.95158487,NaN,0.310614717
50,10,1,trainlm,FALSE,TRUE,0.1,9,Maximum MU reached.,1.019887355,NaN,NaN,0.314921808
50,40,1,trainscg,TRUE,FALSE,0.5,27,Validation stop.,0.194341953,1.405441642,NaN,0.326864455
50,10,1,traingdx,TRUE,FALSE,0.5,22,Validation stop.,1.252354389,0.954195885,NaN,0.327694403
1000,20,0.1,trainrp,TRUE,TRUE,0.5,136,Validation stop.,0.242280323,0.24921125,NaN,0.328262281
200,20,0.1,trainscg,TRUE,TRUE,0.5,68,Validation stop.,0.234108843,0.248011009,NaN,0.328902695
1000,5,1,trainlm,FALSE,TRUE,0.1,4,Maximum MU reached.,1.171773405,NaN,NaN,0.331231682
50,5,0.1,trainlm,TRUE,TRUE,0.1,7,Maximum MU reached.,0.344287994,0.372210563,NaN,0.332573928
50,5,1,trainscg,FALSE,TRUE,1.00E-06,1000,Maximum epoch reached.,0.830948355,NaN,NaN,0.333405739
50,20,0.5,traingdx,FALSE,TRUE,0.5,1000,Maximum epoch reached.,0.534017438,NaN,NaN,0.336420586
50,40,0.1,traingdx,TRUE,TRUE,0.5,136,Validation stop.,349.2324588,349.2587998,NaN,0.337139204
200,10,1,trainbfg,FALSE,TRUE,0.5,230,Minimum gradient reached.,0.817488259,NaN,NaN,0.337461678
50,40,1,trainrp,TRUE,TRUE,0.1,172,Validation stop.,14.79444775,15.91506565,NaN,0.339571079
50,5,1,traingdx,TRUE,FALSE,0.5,22,Validation stop.,1.220821224,1.07373093,NaN,0.339854562
50,10,0.5,trainlm,FALSE,TRUE,0.1,2,Maximum MU reached.,0.585067572,NaN,NaN,0.343849443
50,40,1,trainscg,TRUE,TRUE,0.5,342,Validation stop.,0.710540167,0.887738463,NaN,0.344228752
1000,20,0.5,trainrp,TRUE,TRUE,0.5,196,Validation stop.,0.449619984,0.463180063,NaN,0.344739375
1000,10,0.5,trainlm,FALSE,TRUE,0.1,2,Maximum MU reached.,0.433077708,NaN,NaN,0.345879051
200,40,1,trainlm,FALSE,TRUE,1.00E-06,17,Maximum MU reached.,0.798222087,NaN,NaN,0.347659347
1000,10,1,traingdx,FALSE,TRUE,0.5,1000,Maximum epoch reached.,0.828371705,NaN,NaN,0.347812814
50,20,1,trainbfg,TRUE,FALSE,0.5,14,Validation stop.,0.813580898,0.941564212,NaN,0.3511308
1000,10,1,trainrp,TRUE,TRUE,0.5,174,Validation stop.,0.732052273,0.758525991,NaN,0.351541099
50,5,1,trainlm,FALSE,FALSE,0.5,1000,Maximum epoch reached.,0.617226853,NaN,NaN,0.352166014
50,20,1,trainbfg,TRUE,TRUE,1.00E-06,14,Validation stop.,0.4232373,1.040076245,NaN,0.356066742
1000,10,1,trainscg,TRUE,TRUE,0.5,117,Validation stop.,0.704654708,0.803810458,NaN,0.35710228
200,10,1,traingdx,FALSE,TRUE,0.5,1000,Maximum epoch reached.,0.63152993,NaN,NaN,0.359189737
50,5,0.1,trainlm,FALSE,TRUE,0.5,0,Performance goal met.,-1.655051951,NaN,NaN,0.359568336
200,40,1,traingdx,TRUE,FALSE,0.5,117,Validation stop.,1.096250391,1.329192982,NaN,0.362992267
1000,5,1,trainlm,TRUE,TRUE,0.1,4,Maximum MU reached.,1.248493325,1.199461501,NaN,0.368307669
200,20,1,trainlm,FALSE,FALSE,0.5,1000,Maximum epoch reached.,0.64562956,NaN,NaN,0.371051122
50,5,1,trainscg,FALSE,FALSE,0.5,1000,Maximum epoch reached.,0.765455653,NaN,NaN,0.373708833
50,10,1,traingdx,FALSE,TRUE,1.00E-06,1000,Maximum epoch reached.,0.603299713,NaN,NaN,0.374329746
50,20,1,trainrp,TRUE,TRUE,0.5,100,Validation stop.,0.876183664,1.059180692,NaN,0.375166011
200,5,0.1,trainlm,TRUE,TRUE,0.1,5,Maximum MU reached.,0.362357811,0.404709905,NaN,0.380532134
50,10,1,trainlm,FALSE,FALSE,0.5,1000,Maximum epoch reached.,0.32026575,NaN,NaN,0.383931786
1000,5,0.5,trainlm,TRUE,TRUE,0.1,3,Maximum MU reached.,0.555007003,0.591041323,NaN,0.384396058
200,5,1,traingdx,TRUE,TRUE,0.5,137,Validation stop.,0.905744918,0.822976173,NaN,0.387235908
50,40,0.5,trainbfg,FALSE,TRUE,1.00E-06,1000,Maximum epoch reached.,0.001178282,NaN,NaN,0.387869319
50,20,1,trainbfg,TRUE,TRUE,0.5,54,Validation stop.,0.576744757,0.900741238,NaN,0.401473787
50,5,1,trainscg,FALSE,TRUE,0.1,336,Minimum gradient reached.,1.090831418,NaN,NaN,0.410444208
50,10,1,trainscg,FALSE,FALSE,0.5,1000,Maximum epoch reached.,0.427454771,NaN,NaN,0.411646828
50,5,0.5,trainrp,TRUE,TRUE,0.1,39,Validation stop.,0.654215569,0.615861074,NaN,0.412809081
50,20,0.5,trainrp,TRUE,TRUE,0.5,118,Validation stop.,0.367870338,0.411105673,NaN,0.413715975
50,5,0.5,trainlm,TRUE,TRUE,0.1,3,Maximum MU reached.,0.710468931,0.706005201,NaN,0.41640354
200,40,1,trainscg,FALSE,TRUE,1.00E-06,1000,Maximum epoch reached.,0.613999797,NaN,NaN,0.418778471
50,40,0.1,trainscg,FALSE,TRUE,0.5,373,Minimum gradient reached.,0.214490185,NaN,NaN,0.420749888
50,40,0.1,trainbfg,TRUE,TRUE,0.5,127,Validation stop.,0.21730776,0.228473545,NaN,0.420961014
50,5,0.1,trainlm,FALSE,TRUE,0.1,4,Maximum MU reached.,0.413095765,NaN,NaN,0.421031369
50,20,0.1,trainscg,FALSE,TRUE,0.5,144,Minimum gradient reached.,0.195956746,NaN,NaN,0.42111707
50,10,0.1,trainbfg,TRUE,TRUE,0.5,104,Validation stop.,0.214381256,0.246778026,NaN,0.421394021
50,20,0.1,trainbfg,TRUE,TRUE,0.5,92,Validation stop.,0.224147858,0.246211552,NaN,0.421442287
50,20,0.1,trainrp,TRUE,TRUE,0.5,236,Validation stop.,0.229839552,0.234693603,NaN,0.421707751
50,5,1,traingdx,FALSE,TRUE,0.5,1000,Maximum epoch reached.,0.804528329,NaN,NaN,0.421821931
50,20,0.1,trainscg,TRUE,TRUE,0.5,80,Validation stop.,0.230140601,0.238537915,NaN,0.421860296
200,10,1,trainlm,TRUE,TRUE,0.1,2,Maximum MU reached.,1.194800353,1.356515543,NaN,0.421889234
50,20,0.1,trainrp,FALSE,TRUE,0.5,899,Minimum gradient reached.,0.222453546,NaN,NaN,0.421917807
50,10,0.5,traingdx,FALSE,TRUE,0.5,1000,Maximum epoch reached.,0.381326459,NaN,NaN,0.422086982
50,5,0.5,trainrp,TRUE,TRUE,0.5,67,Validation stop.,0.344878186,0.342225305,NaN,0.422113831
50,10,0.1,trainrp,TRUE,TRUE,0.5,84,Validation stop.,0.240040984,0.253647039,NaN,0.422211386
50,10,0.1,trainscg,FALSE,TRUE,0.5,132,Minimum gradient reached.,0.234990346,NaN,NaN,0.422227482
50,5,0.5,trainscg,TRUE,TRUE,0.5,30,Validation stop.,0.376705916,0.36576809,NaN,0.422229475
50,20,0.1,trainbfg,FALSE,TRUE,0.5,286,Minimum gradient reached.,0.215241992,NaN,NaN,0.422314862
200,40,0.5,trainscg,TRUE,TRUE,0.5,233,Validation stop.,0.33494912,0.374003948,NaN,0.422397861
50,10,0.5,trainrp,TRUE,TRUE,0.5,96,Validation stop.,0.287461906,0.384641109,NaN,0.422466424
50,10,0.1,trainrp,FALSE,TRUE,0.5,475,Minimum gradient reached.,0.21302708,NaN,NaN,0.42268901
50,20,0.1,traingdx,FALSE,TRUE,0.5,1000,Maximum epoch reached.,0.215291697,NaN,NaN,0.422894358
50,10,0.1,trainscg,TRUE,TRUE,0.5,46,Validation stop.,0.227692438,0.241243692,NaN,0.423193674
200,20,0.1,trainscg,FALSE,TRUE,0.5,144,Minimum gradient reached.,0.221187798,NaN,NaN,0.423373401
200,20,0.1,trainbfg,FALSE,TRUE,0.5,346,Minimum gradient reached.,0.22763183,NaN,NaN,0.423419292
200,20,0.1,trainbfg,TRUE,TRUE,0.5,79,Validation stop.,0.225405847,0.242174277,NaN,0.423530238
200,5,0.5,trainrp,TRUE,TRUE,0.1,118,Validation stop.,0.646297402,0.673576426,NaN,0.423863131
200,20,0.1,trainrp,FALSE,TRUE,0.5,1000,Maximum epoch reached.,0.224403474,NaN,NaN,0.423891491
200,10,0.5,trainrp,TRUE,TRUE,0.5,81,Validation stop.,0.345953704,0.377559259,NaN,0.423965817
1000,40,0.1,trainscg,FALSE,TRUE,0.5,251,Minimum gradient reached.,0.216335415,NaN,NaN,0.42404997
200,20,0.1,trainrp,TRUE,TRUE,0.5,252,Validation stop.,0.229380984,0.236693942,NaN,0.424059281
200,10,0.5,trainrp,FALSE,TRUE,0.5,1000,Maximum epoch reached.,0.363741106,NaN,NaN,0.424141833
50,10,1,trainscg,FALSE,TRUE,0.5,153,Minimum gradient reached.,0.557808819,NaN,NaN,0.424267458
200,20,0.1,traingdx,FALSE,TRUE,0.5,1000,Maximum epoch reached.,0.220366636,NaN,NaN,0.42433331
1000,5,1,trainrp,FALSE,TRUE,0.1,1000,Maximum epoch reached.,1.197472318,NaN,NaN,0.424406043
1000,10,0.5,trainbfg,FALSE,TRUE,0.5,203,Minimum gradient reached.,0.328943768,NaN,NaN,0.424434724
1000,10,0.5,trainbfg,TRUE,TRUE,0.5,127,Validation stop.,0.349249438,0.368561265,NaN,0.424459374
1000,20,0.1,trainbfg,FALSE,TRUE,0.5,360,Minimum gradient reached.,0.220835715,NaN,NaN,0.424508431
1000,20,0.1,trainscg,TRUE,TRUE,0.5,102,Validation stop.,0.227997487,0.244254632,NaN,0.424529695
1000,5,1,trainrp,TRUE,TRUE,0.5,441,Validation stop.,0.645386425,0.717432458,NaN,0.424541143
200,5,0.5,trainscg,TRUE,TRUE,0.5,32,Validation stop.,0.345386532,0.323560694,NaN,0.424549947
1000,10,0.5,trainrp,FALSE,TRUE,0.5,1000,Maximum epoch reached.,0.345359947,NaN,NaN,0.424563139
1000,10,0.5,traingdx,FALSE,TRUE,0.5,1000,Maximum epoch reached.,0.335187425,NaN,NaN,0.424569215
200,20,0.5,trainrp,TRUE,TRUE,0.5,378,Validation stop.,0.308175989,0.34451951,NaN,0.424588099
1000,20,1,trainlm,TRUE,TRUE,0.5,8,Maximum MU reached.,0.683362841,0.728265481,NaN,0.424599791
1000,5,1,traingdx,FALSE,TRUE,0.5,1000,Maximum epoch reached.,0.765999881,NaN,NaN,0.424615546
1000,10,0.5,trainlm,FALSE,TRUE,0.5,7,Maximum MU reached.,0.335351403,NaN,NaN,0.424615988
1000,10,0.5,trainscg,TRUE,TRUE,0.5,118,Validation stop.,0.329767539,0.362554078,NaN,0.424617149
50,20,1,trainrp,TRUE,FALSE,0.5,20,Validation stop.,1.02787448,1.279892259,NaN,0.424637453
200,40,1,traingdx,TRUE,TRUE,0.1,93,Validation stop.,139.962158,140.5161582,NaN,0.424641112
1000,10,0.5,trainscg,FALSE,TRUE,0.5,172,Minimum gradient reached.,0.346714521,NaN,NaN,0.424701313
200,10,1,trainbfg,TRUE,TRUE,0.5,44,Validation stop.,0.707392519,0.764289477,NaN,0.424727467
1000,20,0.1,traingdx,FALSE,TRUE,0.5,936,Minimum gradient reached.,0.222041904,NaN,NaN,0.424750772
1000,20,0.1,trainbfg,TRUE,TRUE,0.5,77,Validation stop.,0.226809848,0.244309858,NaN,0.424766316
50,10,0.1,trainbfg,FALSE,TRUE,0.5,168,Minimum gradient reached.,0.231724249,NaN,NaN,0.424787491
200,5,1,trainscg,FALSE,TRUE,0.5,153,Minimum gradient reached.,0.633311856,NaN,NaN,0.42483485
1000,40,0.5,trainlm,FALSE,TRUE,0.5,8,Maximum MU reached.,0.337495471,NaN,NaN,0.424858157
1000,20,0.5,trainscg,TRUE,TRUE,0.5,112,Validation stop.,0.327230748,0.364513531,NaN,0.42487501
200,20,0.5,trainrp,FALSE,TRUE,0.5,1000,Maximum epoch reached.,0.356125569,NaN,NaN,0.424880278
200,10,0.5,trainscg,FALSE,TRUE,0.5,145,Minimum gradient reached.,0.350554078,NaN,NaN,0.425060855
